IND,0,1,2,3,4,5,6,7,8,9
HG02076,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02078,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02079,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02081,1e-05,1e-05,1e-05,0.00311,1e-05,0.99681,1e-05,1e-05,1e-05,1e-05
HG02082,1e-05,1e-05,1e-05,0.000911,1e-05,0.897356,1e-05,1e-05,0.101663,1e-05
HG02084,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02085,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02086,1e-05,1e-05,1e-05,0.002555,1e-05,0.997365,1e-05,1e-05,1e-05,1e-05
HG02087,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02088,1e-05,1e-05,1e-05,0.001924,1e-05,0.997996,1e-05,1e-05,1e-05,1e-05
HG02102,1e-05,1e-05,1e-05,1e-05,0.849775,1e-05,1e-05,0.150145,1e-05,1e-05
HG02104,1e-05,1e-05,1e-05,1e-05,0.907237,1e-05,1e-05,0.092683,1e-05,1e-05
HG02105,1e-05,1e-05,1e-05,1e-05,0.957512,1e-05,1e-05,0.042408,1e-05,1e-05
HG02113,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02116,1e-05,1e-05,1e-05,0.007226,1e-05,0.972699,0.020004,1e-05,1e-05,1e-05
HG02121,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02122,1e-05,1e-05,1e-05,1e-05,1e-05,0.862104,1e-05,1e-05,0.137816,1e-05
HG02127,1e-05,1e-05,1e-05,0.008103,1e-05,0.991817,1e-05,1e-05,1e-05,1e-05
HG02128,1e-05,1e-05,1e-05,0.00515,1e-05,0.99477,1e-05,1e-05,1e-05,1e-05
HG02130,1e-05,1e-05,1e-05,0.004001,0.002759,0.987311,0.005869,1e-05,1e-05,1e-05
HG02131,1e-05,1e-05,1e-05,0.014293,1e-05,0.916923,0.068714,1e-05,1e-05,1e-05
HG02133,1e-05,1e-05,1e-05,0.006115,1e-05,0.993805,1e-05,1e-05,1e-05,1e-05
HG02134,1e-05,1e-05,1e-05,0.014258,1e-05,0.985662,1e-05,1e-05,1e-05,1e-05
HG02136,1e-05,1e-05,1e-05,1e-05,1e-05,0.97799,0.02193,1e-05,1e-05,1e-05
HG02137,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02138,1e-05,1e-05,1e-05,0.00589,1e-05,0.99403,1e-05,1e-05,1e-05,1e-05
HG02139,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02140,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02141,1e-05,1e-05,1e-05,0.001123,1e-05,0.984249,0.006809,1e-05,0.007759,1e-05
HG02142,1e-05,1e-05,1e-05,1e-05,0.003627,0.905,1e-05,0.091304,1e-05,1e-05
HG02146,1e-05,1e-05,1e-05,1e-05,0.900861,1e-05,1e-05,0.099059,1e-05,1e-05
HG02147,1e-05,1e-05,1e-05,1e-05,0.926039,1e-05,1e-05,0.073881,1e-05,1e-05
HG02150,1e-05,1e-05,1e-05,1e-05,0.961182,1e-05,1e-05,0.038738,1e-05,1e-05
HG02151,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02152,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02153,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02154,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02155,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02156,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02164,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02165,1e-05,1e-05,1e-05,0.006224,1e-05,0.993696,1e-05,1e-05,1e-05,1e-05
HG02166,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02178,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02179,1e-05,1e-05,1e-05,0.00065,1e-05,0.99927,1e-05,1e-05,1e-05,1e-05
HG02180,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02181,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02182,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02184,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02185,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02186,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02187,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02188,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02190,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02235,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05
HG02236,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05
HG02250,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02253,1e-05,1e-05,1e-05,1e-05,0.557743,1e-05,1e-05,0.442177,1e-05,1e-05
HG02259,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05,1e-05
HG02260,1e-05,1e-05,1e-05,1e-05,0.840628,1e-05,1e-05,0.159292,1e-05,1e-05
HG02262,1e-05,1e-05,1e-05,1e-05,0.794947,1e-05,1e-05,0.204973,1e-05,1e-05
HG02265,1e-05,1e-05,1e-05,1e-05,0.950076,1e-05,1e-05,0.049844,1e-05,1e-05
HG02266,1e-05,1e-05,1e-05,1e-05,0.943582,1e-05,1e-05,0.056338,1e-05,1e-05
HG02271,1e-05,1e-05,1e-05,1e-05,0.986386,1e-05,1e-05,0.013534,1e-05,1e-05
HG02272,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05,1e-05
HG02275,1e-05,1e-05,1e-05,1e-05,0.961209,1e-05,1e-05,0.038711,1e-05,1e-05
HG02277,1e-05,1e-05,1e-05,1e-05,0.700549,1e-05,1e-05,0.299371,1e-05,1e-05
HG02278,1e-05,1e-05,1e-05,1e-05,0.920461,1e-05,1e-05,0.079459,1e-05,1e-05
HG02285,1e-05,1e-05,1e-05,1e-05,0.807139,1e-05,1e-05,0.192781,1e-05,1e-05
HG02286,1e-05,1e-05,1e-05,1e-05,0.769331,1e-05,1e-05,0.230589,1e-05,1e-05
HG02291,1e-05,1e-05,1e-05,1e-05,0.989073,1e-05,1e-05,0.010847,1e-05,1e-05
HG02292,1e-05,1e-05,1e-05,1e-05,0.87528,1e-05,1e-05,0.12464,1e-05,1e-05
HG02298,1e-05,1e-05,1e-05,1e-05,0.622077,1e-05,1e-05,0.377843,1e-05,1e-05
HG02299,1e-05,1e-05,1e-05,1e-05,0.873053,1e-05,1e-05,0.126867,1e-05,1e-05
HG02301,1e-05,1e-05,1e-05,1e-05,0.8366,1e-05,1e-05,0.16332,1e-05,1e-05
HG02312,1e-05,1e-05,1e-05,1e-05,0.626815,1e-05,1e-05,0.373105,1e-05,1e-05
HG02348,1e-05,1e-05,1e-05,1e-05,0.846794,1e-05,1e-05,0.153126,1e-05,1e-05
HG02351,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02353,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02355,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02356,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02360,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02364,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02367,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02371,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02373,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02374,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02375,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02379,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02380,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02382,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02383,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02384,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02385,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02386,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02389,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02390,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02391,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02392,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02394,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02395,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02396,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02397,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02398,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02399,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02401,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02402,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02406,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02407,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02408,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02409,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02410,1e-05,1e-05,1e-05,0.004382,1e-05,0.995538,1e-05,1e-05,1e-05,1e-05
HG02512,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02513,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02521,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02522,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05,1e-05
HG02685,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.964541,0.035379,1e-05,1e-05
HG02687,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG02724,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG02725,1e-05,1e-05,1e-05,0.003789,1e-05,1e-05,0.993031,0.00311,1e-05,1e-05
HG02727,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.998453,0.001467,1e-05,1e-05
HG02728,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.993123,0.006797,1e-05,1e-05
HG02780,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.960207,0.039713,1e-05,1e-05
HG02783,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG02784,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.978949,0.020971,1e-05,1e-05
HG02786,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG02787,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.996993,0.002927,1e-05,1e-05
HG02789,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.974053,0.025867,1e-05,1e-05
HG03006,1e-05,1e-05,1e-05,0.001881,1e-05,0.064884,0.925659,1e-05,0.007516,1e-05
HG03007,1e-05,1e-05,1e-05,0.001711,1e-05,0.058776,0.930809,1e-05,0.008643,1e-05
HG03016,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.972527,0.027393,1e-05,1e-05
HG03019,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.996479,0.003441,1e-05,1e-05
HG03021,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03585,1e-05,1e-05,1e-05,0.006218,1e-05,0.084442,0.864542,0.016214,0.028534,1e-05
HG03593,1e-05,1e-05,1e-05,0.00272,1e-05,0.110587,0.87613,0.002442,0.00807,1e-05
HG03594,1e-05,1e-05,1e-05,1e-05,0.000706,0.107165,0.88957,1e-05,0.002499,1e-05
HG03595,1e-05,1e-05,1e-05,0.001263,1e-05,0.105488,0.857156,0.010965,0.025079,1e-05
HG03600,1e-05,1e-05,1e-05,0.002139,1e-05,1e-05,0.997781,1e-05,1e-05,1e-05
HG03615,1e-05,1e-05,1e-05,1e-05,1e-05,0.104114,0.864435,0.027613,0.003778,1e-05
HG03616,1e-05,1e-05,1e-05,0.002529,1e-05,0.08406,0.892929,1e-05,0.020422,1e-05
HG03642,1e-05,1e-05,1e-05,0.009599,1e-05,1e-05,0.990321,1e-05,1e-05,1e-05
HG03643,1e-05,1e-05,1e-05,1e-05,0.001353,1e-05,0.998567,1e-05,1e-05,1e-05
HG03644,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03645,1e-05,1e-05,1e-05,0.003531,1e-05,1.6e-05,0.996384,1e-05,1e-05,1e-05
HG03646,1e-05,1e-05,1e-05,0.006644,1e-05,1e-05,0.993276,1e-05,1e-05,1e-05
HG03663,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03667,1e-05,1e-05,1e-05,0.014869,1e-05,0.001955,0.981505,0.001611,1e-05,1e-05
HG03672,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03673,1e-05,1e-05,1e-05,0.007232,1e-05,1e-05,0.992688,1e-05,1e-05,1e-05
HG03679,1e-05,1e-05,1e-05,0.003572,1e-05,1e-05,0.996348,1e-05,1e-05,1e-05
HG03680,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03681,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03684,1e-05,1e-05,1e-05,0.016452,1e-05,1e-05,0.983468,1e-05,1e-05,1e-05
HG03685,1e-05,1e-05,1e-05,0.000302,1e-05,1e-05,0.999618,1e-05,1e-05,1e-05
HG03686,1e-05,1e-05,1e-05,0.006754,1e-05,1e-05,0.993166,1e-05,1e-05,1e-05
HG03687,1e-05,1e-05,1e-05,0.007937,1e-05,1e-05,0.991983,1e-05,1e-05,1e-05
HG03689,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03690,1e-05,1e-05,1e-05,0.003494,1e-05,1e-05,0.996426,1e-05,1e-05,1e-05
HG03691,1e-05,1e-05,1e-05,0.002192,1e-05,1e-05,0.997728,1e-05,1e-05,1e-05
HG03692,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03693,1e-05,1e-05,1e-05,0.003066,1e-05,1e-05,0.996854,1e-05,1e-05,1e-05
HG03694,1e-05,1e-05,1e-05,0.000515,1e-05,0.056946,0.819962,0.122517,1e-05,1e-05
HG03695,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03696,1e-05,1e-05,1e-05,0.006003,1e-05,1e-05,0.993917,1e-05,1e-05,1e-05
HG03697,1e-05,1e-05,1e-05,0.006227,1e-05,1e-05,0.993693,1e-05,1e-05,1e-05
HG03698,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03705,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.986037,0.013883,1e-05,1e-05
HG03706,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.968505,0.031415,1e-05,1e-05
HG03711,1e-05,1e-05,1e-05,0.001654,1e-05,1e-05,0.998266,1e-05,1e-05,1e-05
HG03717,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03718,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03720,1e-05,1e-05,1e-05,0.009054,1e-05,1e-05,0.990866,1e-05,1e-05,1e-05
HG03722,1e-05,1e-05,1e-05,0.008436,1e-05,1e-05,0.991484,1e-05,1e-05,1e-05
HG03727,1e-05,1e-05,1e-05,0.003187,1e-05,1e-05,0.996733,1e-05,1e-05,1e-05
HG03729,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03730,1e-05,1e-05,1e-05,0.019172,1e-05,1e-05,0.980748,1e-05,1e-05,1e-05
HG03731,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03733,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03736,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03738,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03740,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03741,1e-05,1e-05,1e-05,0.004361,1e-05,1e-05,0.995559,1e-05,1e-05,1e-05
HG03742,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03743,1e-05,1e-05,1e-05,0.012732,1e-05,1e-05,0.987188,1e-05,1e-05,1e-05
HG03744,1e-05,1e-05,1e-05,1e-05,1e-05,0.009271,0.990649,1e-05,1e-05,1e-05
HG03745,1e-05,1e-05,1e-05,0.000319,1e-05,1e-05,0.999601,1e-05,1e-05,1e-05
HG03750,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03752,1e-05,1e-05,1e-05,5.9e-05,1e-05,1e-05,0.999861,1e-05,1e-05,1e-05
HG03753,1e-05,1e-05,1e-05,0.008453,1e-05,1e-05,0.991467,1e-05,1e-05,1e-05
HG03754,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03755,1e-05,1e-05,1e-05,0.000429,1e-05,1e-05,0.999491,1e-05,1e-05,1e-05
HG03756,1e-05,1e-05,1e-05,0.003882,1e-05,1e-05,0.996038,1e-05,1e-05,1e-05
HG03757,1e-05,1e-05,1e-05,0.008509,1e-05,1e-05,0.991411,1e-05,1e-05,1e-05
HG03760,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03762,1e-05,1e-05,1e-05,1e-05,1e-05,0.006424,0.982706,0.0108,1e-05,1e-05
HG03770,1e-05,1e-05,1e-05,0.015127,1e-05,0.040669,0.944134,1e-05,1e-05,1e-05
HG03771,1e-05,1e-05,1e-05,0.012086,1e-05,0.014234,0.97361,1e-05,1e-05,1e-05
HG03772,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03773,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03774,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03775,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03777,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03778,1e-05,1e-05,1e-05,0.009048,1e-05,1e-05,0.990872,1e-05,1e-05,1e-05
HG03779,1e-05,1e-05,1e-05,0.004188,1e-05,1e-05,0.995732,1e-05,1e-05,1e-05
HG03780,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03781,1e-05,1e-05,1e-05,0.005003,1e-05,1e-05,0.994722,0.000205,1e-05,1e-05
HG03782,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03784,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03785,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03786,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03787,1e-05,1e-05,1e-05,0.002277,1e-05,1e-05,0.997643,1e-05,1e-05,1e-05
HG03788,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.963844,0.036076,1e-05,1e-05
HG03790,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03792,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03800,1e-05,1e-05,1e-05,0.014075,1e-05,0.148415,0.830281,1e-05,0.007168,1e-05
HG03802,1e-05,1e-05,1e-05,1e-05,1e-05,0.083295,0.916625,1e-05,1e-05,1e-05
HG03805,1e-05,1e-05,1e-05,0.004667,0.000388,0.093285,0.866525,0.025986,0.009108,1e-05
HG03808,1e-05,1e-05,1e-05,0.004339,1.2e-05,0.10248,0.854909,0.01118,0.027041,1e-05
HG03817,1e-05,1e-05,1e-05,1e-05,1e-05,0.083802,0.908769,0.007359,1e-05,1e-05
HG03826,1e-05,1e-05,1e-05,0.004299,1e-05,0.082859,0.882285,0.015965,0.014541,1e-05
HG03836,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03837,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03838,1e-05,1e-05,1e-05,0.015404,1e-05,1e-05,0.984516,1e-05,1e-05,1e-05
HG03844,1e-05,1e-05,1e-05,1e-05,1e-05,0.004286,0.995634,1e-05,1e-05,1e-05
HG03846,1e-05,1e-05,1e-05,0.002274,1e-05,1e-05,0.997646,1e-05,1e-05,1e-05
HG03848,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03849,1e-05,1e-05,1e-05,0.006752,1e-05,1e-05,0.993168,1e-05,1e-05,1e-05
HG03850,1e-05,1e-05,1e-05,0.002762,1e-05,1e-05,0.997158,1e-05,1e-05,1e-05
HG03851,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03854,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03856,1e-05,1e-05,1e-05,0.014375,1e-05,0.017717,0.967838,1e-05,1e-05,1e-05
HG03857,1e-05,1e-05,1e-05,0.005116,1e-05,0.005841,0.988972,1e-05,1e-05,1e-05
HG03858,1e-05,1e-05,1e-05,0.006388,1e-05,0.001448,0.992094,1e-05,1e-05,1e-05
HG03861,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03862,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03863,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03864,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03866,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03867,1e-05,1e-05,1e-05,0.009625,1e-05,0.001259,0.989046,1e-05,1e-05,1e-05
HG03868,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.998446,0.001474,1e-05,1e-05
HG03869,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03870,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03871,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03872,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03873,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03874,1e-05,1e-05,1e-05,1e-05,1e-05,0.003,0.99692,1e-05,1e-05,1e-05
HG03882,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03884,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03885,1e-05,1e-05,1e-05,0.00355,1e-05,1e-05,0.99637,1e-05,1e-05,1e-05
HG03886,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03887,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03890,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99991,1e-05,1e-05,1e-05
HG03894,1e-05,1e-05,1e-05,0.007229,1e-05,1e-05,0.992691,1e-05,1e-05,1e-05
HG03895,1e-05,1e-05,1e-05,0.001089,1e-05,1e-05,0.998831,1e-05,1e-05,1e-05
HG03896,1e-05,1e-05,1e-05,0.007448,1e-05,1e-05,0.992472,1e-05,1e-05,1e-05
