IND,0,1,2
C-089065-9,1e-05,0.262614,0.737376
G-093965-5,1e-05,0.262612,0.737378
A-090638-1,1e-05,0.262609,0.737381
F-093595-0,1e-05,0.262605,0.737385
K-131500-2,1e-05,0.262603,0.737387
W-053185-7,1e-05,0.262603,0.737387
F-077368-1,1e-05,0.2626,0.73739
Y-009627-3,1e-05,0.2626,0.73739
D-117983-8,1e-05,0.262599,0.737391
A-141767-6,1e-05,0.262597,0.737393
Y-154455-2,1e-05,0.262597,0.737393
O-075110-8,1e-05,0.262594,0.737396
U-077321-9,1e-05,0.262577,0.737413
W-119281-4,1e-05,0.262576,0.737414
A-066059-9,1e-05,0.262574,0.737416
A-129617-9,1e-05,0.262574,0.737416
W-090742-0,1e-05,0.26257,0.73742
N-026032-3,1e-05,0.262565,0.737425
Y-092445-8,1e-05,0.262565,0.737425
Z-017269-3,1e-05,0.262564,0.737426
B-089037-8,1e-05,0.262562,0.737428
X-067541-5,1e-05,0.262562,0.737428
H-100060-3,1e-05,0.262548,0.737442
S-157014-3,1e-05,0.262548,0.737442
O-110138-6,1e-05,0.262544,0.737446
M-030432-9,1e-05,0.262543,0.737447
Y-160692-2,1e-05,0.262543,0.737447
D-085763-3,1e-05,0.262542,0.737448
L-002207-0,1e-05,0.262542,0.737448
T-112834-8,1e-05,0.262541,0.737449
U-084251-9,1e-05,0.262538,0.737452
L-021260-5,1e-05,0.262536,0.737454
V-105537-7,1e-05,0.262536,0.737454
R-116801-3,1e-05,0.262523,0.737467
V-025167-9,1e-05,0.26252,0.73747
S-104634-2,1e-05,0.262515,0.737475
W-150097-6,1e-05,0.262512,0.737478
Q-145033-7,1e-05,0.262508,0.737482
T-108217-2,1e-05,0.262508,0.737482
P-040713-1,1e-05,0.262505,0.737485
T-036352-3,1e-05,0.2625,0.73749
Q-106243-9,1e-05,0.262497,0.737493
Y-052575-1,1e-05,0.262497,0.737493
E-154497-4,1e-05,0.262495,0.737495
G-087593-2,1e-05,0.262492,0.737498
A-136349-9,1e-05,0.262488,0.737502
U-006536-9,1e-05,0.262482,0.737508
C-087832-4,1e-05,0.262481,0.737509
R-005561-7,1e-05,0.262469,0.737521
R-130067-3,1e-05,0.262469,0.737521
Z-019168-5,1e-05,0.262469,0.737521
M-000507-6,1e-05,0.262468,0.737522
Z-085075-2,1e-05,0.26246,0.73753
T-113473-3,1e-05,0.262457,0.737533
V-090552-3,1e-05,0.262454,0.737536
Y-094605-6,1e-05,0.262451,0.737539
X-026924-2,1e-05,0.26245,0.73754
U-039170-6,1e-05,0.262446,0.737544
T-111970-1,1e-05,0.262445,0.737545
U-008129-0,1e-05,0.262443,0.737547
A-065816-4,1e-05,0.262441,0.737549
W-064741-4,1e-05,0.26244,0.73755
A-099134-0,1e-05,0.26243,0.73756
C-160858-0,1e-05,0.26243,0.73756
U-017408-7,1e-05,0.262425,0.737565
E-153678-1,1e-05,0.262424,0.737566
E-006879-3,1e-05,0.262421,0.737569
Q-141820-2,1e-05,0.26242,0.73757
R-100718-8,1e-05,0.262419,0.737571
Q-012454-5,1e-05,0.262417,0.737573
Y-083094-4,1e-05,0.262417,0.737573
F-048469-2,1e-05,0.262414,0.737576
W-117823-6,1e-05,0.262413,0.737577
N-000814-5,1e-05,0.262411,0.737579
U-060392-9,1e-05,0.262411,0.737579
Y-155553-3,1e-05,0.262402,0.737588
B-087156-8,1e-05,0.262401,0.737589
X-037841-5,1e-05,0.262386,0.737604
Y-014478-3,1e-05,0.262386,0.737604
V-010578-5,1e-05,0.262385,0.737605
W-051637-0,1e-05,0.262382,0.737608
Q-017611-6,1e-05,0.26238,0.73761
Z-011869-7,1e-05,0.26238,0.73761
I-143000-8,1e-05,0.262375,0.737615
U-060752-5,1e-05,0.262374,0.737616
L-096787-0,1e-05,0.262371,0.737619
W-045661-7,1e-05,0.26237,0.73762
Y-108465-7,1e-05,0.262369,0.737621
A-109871-5,1e-05,0.262367,0.737623
D-135776-5,1e-05,0.262367,0.737623
M-114024-3,1e-05,0.262364,0.737626
W-045517-2,1e-05,0.26236,0.73763
B-076761-8,1e-05,0.262358,0.737632
Z-038635-1,1e-05,0.262344,0.737646
A-057545-9,1e-05,0.262338,0.737652
G-128867-1,1e-05,0.262336,0.737654
S-007218-2,1e-05,0.262336,0.737654
V-042555-5,1e-05,0.262335,0.737655
Z-057724-9,1e-05,0.262335,0.737655
W-095224-3,1e-05,0.262331,0.737659
Q-034261-8,1e-05,0.262329,0.737661
R-123416-1,1e-05,0.262328,0.737662
D-076574-5,1e-05,0.262325,0.737665
D-135389-6,1e-05,0.262325,0.737665
Z-095407-5,1e-05,0.262324,0.737666
C-140698-4,1e-05,0.26232,0.73767
W-136840-7,1e-05,0.262319,0.737671
X-051665-1,1e-05,0.262317,0.737673
D-158384-9,1e-05,0.262316,0.737674
W-082372-5,1e-05,0.262313,0.737677
Z-117088-6,1e-05,0.262313,0.737677
Y-071763-9,1e-05,0.262299,0.737691
Y-105738-1,1e-05,0.262299,0.737691
M-011145-1,1e-05,0.262298,0.737692
B-106398-2,1e-05,0.262293,0.737697
Y-053439-8,1e-05,0.262292,0.737698
S-107073-9,1e-05,0.262289,0.737701
T-133246-0,1e-05,0.262287,0.737703
S-083304-7,1e-05,0.262281,0.737709
Y-150756-8,1e-05,0.262279,0.737711
P-087998-4,1e-05,0.262277,0.737713
S-136701-1,1e-05,0.262273,0.737717
D-155639-1,1e-05,0.262272,0.737718
A-118718-8,1e-05,0.262271,0.737719
I-068488-8,1e-05,0.262264,0.737726
X-026672-7,1e-05,0.262263,0.737727
F-088177-3,1e-05,0.262262,0.737728
S-034092-7,1e-05,0.262262,0.737728
F-017779-2,1e-05,0.262257,0.737733
I-159496-1,1e-05,0.262256,0.737734
A-155429-6,1e-05,0.262251,0.737739
L-077896-2,1e-05,0.262249,0.737741
O-020624-4,1e-05,0.262247,0.737743
X-045482-7,1e-05,0.262247,0.737743
T-117307-0,1e-05,0.262241,0.737749
F-095818-4,1e-05,0.262238,0.737752
P-133152-9,1e-05,0.262233,0.737757
P-120606-1,1e-05,0.262221,0.737769
Z-105991-5,1e-05,0.262218,0.737772
N-099597-0,1e-05,0.262215,0.737775
T-065107-7,1e-05,0.262215,0.737775
U-074441-8,1e-05,0.262207,0.737783
X-118616-4,1e-05,0.262205,0.737785
R-121067-4,1e-05,0.262204,0.737786
X-152492-6,1e-05,0.262203,0.737787
D-058259-5,1e-05,0.262202,0.737788
P-022182-0,1e-05,0.262199,0.737791
P-034323-6,1e-05,0.262199,0.737791
Z-029752-4,1e-05,0.262188,0.737802
X-157136-5,1e-05,0.262183,0.737807
D-091847-7,1e-05,0.262178,0.737812
M-040701-6,1e-05,0.262166,0.737824
Y-028734-3,1e-05,0.262166,0.737824
B-144396-0,1e-05,0.262163,0.737827
R-105713-3,1e-05,0.262162,0.737828
Q-074500-2,1e-05,0.26216,0.73783
R-056141-6,1e-05,0.26216,0.73783
U-090227-2,1e-05,0.26216,0.73783
T-125038-1,1e-05,0.262158,0.737832
O-023333-8,1e-05,0.262156,0.737834
Z-126961-3,1e-05,0.262148,0.737842
U-009380-7,1e-05,0.262145,0.737845
T-083602-5,1e-05,0.262138,0.737852
S-035307-9,1e-05,0.262134,0.737856
W-013657-4,1e-05,0.262134,0.737856
X-034682-6,1e-05,0.262133,0.737857
M-098849-6,1e-05,0.262132,0.737858
W-050953-1,1e-05,0.262129,0.737861
C-153658-3,1e-05,0.262122,0.737868
N-122512-8,1e-05,0.262116,0.737874
G-037967-9,1e-05,0.262114,0.737876
S-023706-7,1e-05,0.262111,0.737879
S-031068-1,1e-05,0.262106,0.737884
T-144361-3,1e-05,0.262105,0.737885
W-029740-9,1e-05,0.262104,0.737886
Q-053206-1,1e-05,0.26209,0.7379
R-032750-3,1e-05,0.262083,0.737907
C-155755-5,1e-05,0.262076,0.737914
Q-155131-7,1e-05,0.262076,0.737914
W-061564-3,1e-05,0.262071,0.737919
Q-020833-1,1e-05,0.262069,0.737921
J-011313-4,1e-05,0.262065,0.737925
Y-069216-2,1e-05,0.262064,0.737926
R-035162-7,1e-05,0.262059,0.737931
V-082533-3,1e-05,0.262058,0.737932
T-007651-4,1e-05,0.262057,0.737933
C-076681-8,1e-05,0.262054,0.737936
E-078915-9,1e-05,0.262054,0.737936
Z-085624-7,1e-05,0.262049,0.737941
F-028579-3,1e-05,0.262047,0.737943
X-122099-6,1e-05,0.262046,0.737944
S-077301-1,1e-05,0.262041,0.737949
U-062408-2,1e-05,0.26204,0.73795
V-015726-5,1e-05,0.262038,0.737952
W-042943-2,1e-05,0.262037,0.737953
S-074133-1,1e-05,0.26203,0.73796
B-081198-6,1e-05,0.262027,0.737963
S-013743-1,1e-05,0.262026,0.737964
U-114338-8,1e-05,0.262025,0.737965
V-135831-7,1e-05,0.262019,0.737971
B-056727-4,1e-05,0.262014,0.737976
C-074269-4,1e-05,0.262006,0.737984
U-013259-8,1e-05,0.262,0.73799
T-017362-5,1e-05,0.261999,0.737991
M-122223-1,1e-05,0.261997,0.737993
N-070231-7,1e-05,0.261997,0.737993
C-143875-5,1e-05,0.261993,0.737997
T-136810-0,1e-05,0.26199,0.738
T-084043-0,1e-05,0.261981,0.738009
S-136620-3,1e-05,0.261978,0.738012
B-096570-9,1e-05,0.261976,0.738014
C-028963-8,1e-05,0.261973,0.738017
H-150999-4,1e-05,0.261971,0.738019
U-112682-1,1e-05,0.261971,0.738019
A-039824-9,1e-05,0.261967,0.738023
V-147315-7,1e-05,0.261966,0.738024
R-044630-3,1e-05,0.261965,0.738025
X-031838-8,1e-05,0.261965,0.738025
V-024906-2,1e-05,0.261964,0.738026
X-024278-5,1e-05,0.261963,0.738027
V-095610-4,1e-05,0.26196,0.73803
W-035617-2,1e-05,0.261953,0.738037
Z-064708-4,1e-05,0.261953,0.738037
P-125151-1,1e-05,0.261947,0.738043
A-058409-6,1e-05,0.261946,0.738044
N-160510-6,1e-05,0.261932,0.738058
V-008733-9,1e-05,0.261929,0.738061
C-065683-7,1e-05,0.261928,0.738062
A-045872-0,1e-05,0.261926,0.738064
A-157373-3,1e-05,0.261926,0.738064
T-108019-2,1e-05,0.261925,0.738065
W-004729-2,1e-05,0.261922,0.738068
W-063508-9,1e-05,0.26192,0.73807
G-099068-1,1e-05,0.261912,0.738078
M-103125-2,1e-05,0.261912,0.738078
P-026520-8,1e-05,0.26191,0.73808
V-044319-3,1e-05,0.26191,0.73808
X-116960-7,1e-05,0.261909,0.738081
T-029701-1,1e-05,0.261908,0.738082
V-146721-7,1e-05,0.261908,0.738082
A-145844-8,1e-05,0.261907,0.738083
S-114309-9,1e-05,0.261907,0.738083
Q-151432-3,1e-05,0.261903,0.738087
A-069812-8,1e-05,0.2619,0.73809
C-039682-1,1e-05,0.261898,0.738092
O-020633-5,1e-05,0.261898,0.738092
U-112169-9,1e-05,0.261894,0.738096
T-105157-3,1e-05,0.261878,0.738112
U-152336-6,1e-05,0.261878,0.738112
V-065073-0,1e-05,0.261878,0.738112
D-158564-7,1e-05,0.261876,0.738114
U-058142-2,1e-05,0.261873,0.738117
T-064810-7,1e-05,0.261872,0.738118
T-083071-2,1e-05,0.261872,0.738118
W-123709-0,1e-05,0.261872,0.738118
C-043597-6,1e-05,0.26187,0.73812
X-075047-3,1e-05,0.261869,0.738121
Q-016522-6,1e-05,0.261868,0.738122
Q-065014-4,1e-05,0.261867,0.738123
P-062403-2,1e-05,0.261864,0.738126
S-114237-2,1e-05,0.261864,0.738126
X-014828-0,1e-05,0.261862,0.738128
D-039575-8,1e-05,0.261861,0.738129
P-000357-5,1e-05,0.261858,0.738132
W-027292-2,1e-05,0.261858,0.738132
U-042419-3,1e-05,0.261856,0.738134
B-154854-6,1e-05,0.261854,0.738136
R-021707-7,1e-05,0.261848,0.738142
W-127363-0,1e-05,0.261842,0.738148
A-029636-0,1e-05,0.261841,0.738149
O-019202-1,1e-05,0.261838,0.738152
U-016508-6,1e-05,0.261834,0.738156
V-132447-5,1e-05,0.26183,0.73816
U-006491-5,1e-05,0.261828,0.738162
B-094914-1,1e-05,0.261823,0.738167
Q-132532-4,1e-05,0.261819,0.738171
I-084967-2,1e-05,0.261817,0.738173
Y-078108-0,1e-05,0.261803,0.738187
D-063479-2,1e-05,0.261796,0.738194
U-136514-8,1e-05,0.261792,0.738198
W-050782-4,1e-05,0.261777,0.738213
B-005589-9,1e-05,0.26177,0.73822
G-094676-7,1e-05,0.261757,0.738233
N-009202-3,1e-05,0.261749,0.738241
Z-022588-0,1e-05,0.261748,0.738242
S-109170-1,1e-05,0.261745,0.738245
J-123003-6,1e-05,0.261735,0.738255
P-001932-4,1e-05,0.261729,0.738261
W-054760-6,1e-05,0.261723,0.738267
K-087399-4,1e-05,0.261718,0.738272
B-119457-1,1e-05,0.261715,0.738275
R-004715-1,1e-05,0.261713,0.738277
S-015264-5,1e-05,0.26171,0.73828
Q-030166-4,1e-05,0.261708,0.738282
S-128601-3,1e-05,0.261699,0.738291
G-062978-5,1e-05,0.261691,0.738299
F-070969-4,1e-05,0.26169,0.7383
Z-137527-0,1e-05,0.261689,0.738301
A-075608-3,1e-05,0.261685,0.738305
E-019578-6,1e-05,0.261685,0.738305
N-033412-8,1e-05,0.261684,0.738306
U-017435-0,1e-05,0.261684,0.738306
F-161986-8,1e-05,0.261675,0.738315
E-129792-9,1e-05,0.26167,0.73832
L-061310-0,1e-05,0.261669,0.738321
S-148212-4,1e-05,0.261662,0.738328
D-082973-1,1e-05,0.261661,0.738329
A-037466-1,1e-05,0.261659,0.738331
K-138987-5,1e-05,0.261658,0.738332
Z-118429-1,1e-05,0.261658,0.738332
F-093388-9,1e-05,0.261655,0.738335
Z-006199-5,1e-05,0.261654,0.738336
E-086286-4,1e-05,0.261652,0.738338
W-157630-7,1e-05,0.261647,0.738343
E-094944-8,1e-05,0.261643,0.738347
R-140183-5,1e-05,0.261632,0.738358
G-149972-3,1e-05,0.261629,0.738361
R-103481-8,1e-05,0.261627,0.738363
H-040003-6,1e-05,0.261621,0.738369
E-055677-2,1e-05,0.261618,0.738372
Y-024468-2,1e-05,0.261618,0.738372
A-025748-7,1e-05,0.261616,0.738374
Z-089233-2,1e-05,0.26161,0.73838
O-051350-8,1e-05,0.261605,0.738385
O-108131-4,1e-05,0.261604,0.738386
H-159279-1,1e-05,0.261591,0.738399
R-071801-7,1e-05,0.261591,0.738399
S-042381-4,1e-05,0.261587,0.738403
A-148355-2,1e-05,0.261584,0.738406
Y-061782-1,1e-05,0.261583,0.738407
U-019730-2,1e-05,0.261578,0.738412
N-120064-1,1e-05,0.261573,0.738417
B-016398-1,1e-05,0.26157,0.73842
B-158580-3,1e-05,0.261555,0.738435
W-040954-1,1e-05,0.261555,0.738435
B-157914-5,1e-05,0.261553,0.738437
B-079182-3,1e-05,0.261552,0.738438
Q-109303-8,1e-05,0.261551,0.738439
X-036680-8,1e-05,0.261544,0.738446
W-068251-9,1e-05,0.261536,0.738454
W-125167-8,1e-05,0.261531,0.738459
D-095717-8,1e-05,0.261525,0.738465
P-022425-4,1e-05,0.261509,0.738481
X-084128-0,1e-05,0.261509,0.738481
U-139133-3,1e-05,0.261507,0.738483
U-076403-6,1e-05,0.261506,0.738484
O-042305-4,1e-05,0.261495,0.738495
Y-156660-5,1e-05,0.261491,0.738499
F-067279-2,1e-05,0.26149,0.7385
A-049085-5,1e-05,0.261486,0.738504
C-128854-8,1e-05,0.261482,0.738508
P-010275-7,1e-05,0.261461,0.738529
C-067276-8,1e-05,0.261458,0.738532
R-063521-1,1e-05,0.261453,0.738537
S-052407-6,1e-05,0.261449,0.738541
U-100496-0,1e-05,0.261442,0.738548
E-109848-4,1e-05,0.261433,0.738557
F-042799-9,1e-05,0.261432,0.738558
U-092216-3,1e-05,0.261429,0.738561
V-012198-9,1e-05,0.261424,0.738566
F-119866-4,1e-05,0.261423,0.738567
V-062346-4,1e-05,0.261423,0.738567
Z-122794-2,1e-05,0.261423,0.738567
U-062606-2,1e-05,0.261422,0.738568
R-013076-6,1e-05,0.26142,0.73857
A-064646-6,1e-05,0.261415,0.738575
E-065991-4,1e-05,0.261411,0.738579
Y-124539-0,1e-05,0.261408,0.738582
E-057837-0,1e-05,0.261407,0.738583
Y-055086-5,1e-05,0.261405,0.738585
X-036842-4,1e-05,0.2614,0.73859
R-003734-2,1e-05,0.261398,0.738592
Z-031588-9,1e-05,0.261397,0.738593
Y-078621-2,1e-05,0.261396,0.738594
R-033281-7,1e-05,0.261387,0.738603
L-065899-0,1e-05,0.261384,0.738606
A-116855-0,1e-05,0.261382,0.738608
O-027140-3,1e-05,0.261379,0.738611
G-047669-9,1e-05,0.261372,0.738618
S-043911-8,1e-05,0.261372,0.738618
S-032931-9,1e-05,0.261368,0.738622
Y-032487-2,1e-05,0.261366,0.738624
U-133940-8,1e-05,0.261365,0.738625
C-112897-6,1e-05,0.261364,0.738626
B-119817-7,1e-05,0.261362,0.738628
C-093097-6,1e-05,0.26136,0.73863
R-010466-2,1e-05,0.261358,0.738632
Q-115306-4,1e-05,0.261356,0.738634
B-091593-6,1e-05,0.26135,0.73864
G-095729-3,1e-05,0.261349,0.738641
V-149061-4,1e-05,0.261344,0.738646
Q-044053-7,1e-05,0.261339,0.738651
C-117685-0,1e-05,0.261336,0.738654
A-129662-4,1e-05,0.261335,0.738655
U-019073-6,1e-05,0.26133,0.73866
C-051976-2,1e-05,0.26132,0.73867
I-156499-8,1e-05,0.26132,0.73867
U-162353-8,1e-05,0.261309,0.738681
P-012174-9,1e-05,0.261305,0.738685
X-104558-4,1e-05,0.2613,0.73869
P-112380-1,1e-05,0.261299,0.738691
R-009062-1,1e-05,0.261299,0.738691
U-029711-0,1e-05,0.261297,0.738693
D-129089-0,1e-05,0.261295,0.738695
D-045938-0,1e-05,0.261293,0.738697
W-107644-8,1e-05,0.261292,0.738698
B-157734-7,1e-05,0.261286,0.738704
A-156581-3,1e-05,0.261285,0.738705
P-151242-6,1e-05,0.261282,0.738708
S-004752-3,1e-05,0.261279,0.738711
G-088394-3,1e-05,0.26127,0.73872
E-130989-9,1e-05,0.261269,0.738721
U-114086-3,1e-05,0.261265,0.738725
S-001746-9,1e-05,0.261261,0.738729
A-068345-0,1e-05,0.261252,0.738738
J-087893-6,1e-05,0.261252,0.738738
E-053697-2,1e-05,0.26125,0.73874
M-131205-8,1e-05,0.261248,0.738742
Y-043791-4,1e-05,0.261241,0.738749
M-011118-8,1e-05,0.26124,0.73875
B-048177-1,1e-05,0.261235,0.738755
W-045823-3,1e-05,0.261221,0.738769
C-089812-4,1e-05,0.261214,0.738776
Z-144466-1,1e-05,0.261213,0.738777
X-065129-1,1e-05,0.26121,0.73878
C-037279-8,1e-05,0.261208,0.738782
C-114967-5,1e-05,0.261206,0.738784
Z-072970-9,1e-05,0.261205,0.738785
F-091966-5,1e-05,0.261204,0.738786
Z-055780-3,1e-05,0.2612,0.73879
Q-140533-2,1e-05,0.261186,0.738804
Y-126474-6,1e-05,0.261183,0.738807
U-011378-8,1e-05,0.261179,0.738811
R-130643-1,1e-05,0.261174,0.738816
R-085202-1,1e-05,0.261173,0.738817
S-131472-3,1e-05,0.261173,0.738817
M-026103-2,1e-05,0.261163,0.738827
N-000670-1,1e-05,0.261162,0.738828
R-020762-2,1e-05,0.261155,0.738835
C-037837-4,1e-05,0.261152,0.738838
S-040734-7,1e-05,0.26115,0.73884
D-129188-0,1e-05,0.261141,0.738849
F-095557-8,1e-05,0.261137,0.738853
V-140295-8,1e-05,0.261131,0.738859
Z-132739-6,1e-05,0.261131,0.738859
B-025965-7,1e-05,0.261125,0.738865
M-014412-1,1e-05,0.261118,0.738872
U-123248-8,1e-05,0.261118,0.738872
Q-130147-3,1e-05,0.261117,0.738873
R-133613-1,1e-05,0.261111,0.738879
E-008985-6,1e-05,0.261108,0.738882
Z-026944-0,1e-05,0.261107,0.738883
Y-145752-3,1e-05,0.261101,0.738889
C-139393-3,1e-05,0.261093,0.738897
P-122361-9,1e-05,0.26109,0.7389
G-098474-1,1e-05,0.261087,0.738903
I-065896-6,1e-05,0.261086,0.738904
P-081132-4,1e-05,0.261084,0.738906
W-052816-9,1e-05,0.261084,0.738906
X-025493-8,1e-05,0.261081,0.738909
X-122819-8,1e-05,0.261075,0.738915
F-059683-5,1e-05,0.261073,0.738917
Q-148021-9,1e-05,0.26107,0.73892
H-078693-1,1e-05,0.261069,0.738921
M-046020-4,1e-05,0.261057,0.738933
U-013466-9,1e-05,0.261055,0.738935
B-158418-6,1e-05,0.26105,0.73894
G-001140-3,1e-05,0.261047,0.738943
T-005374-4,1e-05,0.261046,0.738944
X-040739-7,1e-05,0.261044,0.738946
C-124579-6,1e-05,0.261038,0.738952
Q-104335-6,1e-05,0.261032,0.738958
L-010406-8,1e-05,0.26103,0.73896
H-161889-4,1e-05,0.261029,0.738961
K-082000-2,1e-05,0.261028,0.738962
R-072710-9,1e-05,0.261009,0.738981
V-002973-7,1e-05,0.261007,0.738983
X-050369-0,1e-05,0.261001,0.738989
E-099273-6,1e-05,0.260997,0.738993
Q-130471-6,1e-05,0.260997,0.738993
T-121294-3,1e-05,0.26099,0.739
B-057609-3,1e-05,0.260988,0.739002
S-132732-0,1e-05,0.260986,0.739004
W-069250-0,1e-05,0.260986,0.739004
F-064597-1,1e-05,0.260983,0.739007
R-050633-9,1e-05,0.260983,0.739007
T-153028-8,1e-05,0.260982,0.739008
W-036355-7,1e-05,0.26098,0.73901
U-070517-1,1e-05,0.260969,0.739021
Y-030678-9,1e-05,0.260968,0.739022
M-060330-9,1e-05,0.260966,0.739024
B-029178-2,1e-05,0.260965,0.739025
T-122437-8,1e-05,0.26096,0.73903
U-123572-1,1e-05,0.260958,0.739032
F-109579-5,1e-05,0.260957,0.739033
T-143452-1,1e-05,0.260956,0.739034
Y-136194-8,1e-05,0.260956,0.739034
O-088978-5,1e-05,0.260955,0.739035
Y-147615-1,1e-05,0.260953,0.739037
U-162164-9,1e-05,0.260951,0.739039
Z-063673-0,1e-05,0.260951,0.739039
C-158563-9,1e-05,0.260949,0.739041
R-016280-0,1e-05,0.260948,0.739042
W-091831-0,1e-05,0.260944,0.739046
J-013311-6,1e-05,0.260942,0.739048
N-045130-2,1e-05,0.260927,0.739063
S-009090-2,1e-05,0.260927,0.739063
D-144875-4,1e-05,0.260923,0.739067
R-030752-1,1e-05,0.260921,0.739069
W-146416-4,1e-05,0.26092,0.73907
P-151305-2,1e-05,0.260915,0.739075
Y-009285-9,1e-05,0.260915,0.739075
Z-039571-6,1e-05,0.26091,0.73908
Z-081448-5,1e-05,0.260909,0.739081
L-030170-5,1e-05,0.260908,0.739082
Z-137518-9,1e-05,0.260906,0.739084
P-060216-1,1e-05,0.260904,0.739086
A-158354-2,1e-05,0.260901,0.739089
S-141381-4,1e-05,0.260901,0.739089
P-035025-7,1e-05,0.260896,0.739094
A-068822-8,1e-05,0.26089,0.7391
O-035015-8,1e-05,0.260883,0.739107
X-114854-4,1e-05,0.26088,0.73911
R-077300-3,1e-05,0.260879,0.739111
K-026011-7,1e-05,0.260872,0.739118
C-039529-5,1e-05,0.260864,0.739126
O-065300-7,1e-05,0.260863,0.739127
D-046199-7,1e-05,0.260859,0.739131
R-031670-4,1e-05,0.260859,0.739131
T-050266-8,1e-05,0.260859,0.739131
V-114663-9,1e-05,0.260836,0.739154
I-139795-1,1e-05,0.260835,0.739155
T-144811-8,1e-05,0.260833,0.739157
X-084290-7,1e-05,0.260833,0.739157
X-114395-8,1e-05,0.260833,0.739157
Q-061621-1,1e-05,0.260827,0.739163
A-156572-2,1e-05,0.260826,0.739164
B-015876-8,1e-05,0.260825,0.739165
Z-049840-3,1e-05,0.260825,0.739165
T-048313-1,1e-05,0.260819,0.739171
O-142043-9,1e-05,0.260816,0.739174
D-149843-6,1e-05,0.260811,0.739179
S-003816-8,1e-05,0.260808,0.739182
Z-090367-6,1e-05,0.260806,0.739184
W-015466-7,1e-05,0.260799,0.739191
F-119686-6,1e-05,0.260797,0.739193
C-157663-8,1e-05,0.260795,0.739195
I-149893-1,1e-05,0.260792,0.739198
R-090062-2,1e-05,0.260791,0.739199
X-082544-0,1e-05,0.260788,0.739202
H-068991-1,1e-05,0.260785,0.739205
M-031422-9,1e-05,0.260767,0.739223
W-092812-9,1e-05,0.260765,0.739225
U-125183-4,1e-05,0.260764,0.739226
S-160371-2,1e-05,0.260763,0.739227
R-016028-4,1e-05,0.260753,0.739237
S-107415-3,1e-05,0.26075,0.73924
C-089380-1,1e-05,0.260739,0.739251
Q-162007-1,1e-05,0.260739,0.739251
F-129568-4,1e-05,0.260738,0.739252
U-143174-1,1e-05,0.260738,0.739252
Y-152565-1,1e-05,0.260732,0.739258
X-116348-5,1e-05,0.260725,0.739265
G-136499-2,1e-05,0.260721,0.739269
T-061066-9,1e-05,0.26072,0.73927
P-050271-7,1e-05,0.260713,0.739277
N-113026-0,1e-05,0.260712,0.739278
U-058205-8,1e-05,0.260712,0.739278
U-050078-7,1e-05,0.26071,0.73928
M-006006-2,1e-05,0.260699,0.739291
D-118847-5,1e-05,0.260689,0.739301
F-159493-7,1e-05,0.260689,0.739301
O-112118-6,1e-05,0.260681,0.739309
K-098964-2,1e-05,0.260675,0.739315
O-015161-3,1e-05,0.260675,0.739315
P-000762-6,1e-05,0.260671,0.739319
U-058223-0,1e-05,0.26066,0.73933
Z-126349-1,1e-05,0.260656,0.739334
D-159671-9,1e-05,0.260655,0.739335
V-064362-8,1e-05,0.260654,0.739336
V-153930-5,1e-05,0.260651,0.739339
B-082485-6,1e-05,0.260648,0.739342
Q-110392-8,1e-05,0.260647,0.739343
E-098751-3,1e-05,0.260643,0.739347
G-074678-7,1e-05,0.260632,0.739358
Q-051271-6,1e-05,0.260632,0.739358
U-036317-7,1e-05,0.260631,0.739359
S-007740-5,1e-05,0.260629,0.739361
T-021268-9,1e-05,0.260616,0.739374
S-002727-8,1e-05,0.260597,0.739393
J-144000-7,1e-05,0.260596,0.739394
A-114659-8,1e-05,0.260595,0.739395
U-032627-4,1e-05,0.260585,0.739405
S-029043-7,1e-05,0.260579,0.739411
W-042817-9,1e-05,0.260574,0.739416
Z-049246-3,1e-05,0.260572,0.739418
D-057269-5,1e-05,0.26057,0.73942
Y-081168-9,1e-05,0.260567,0.739423
S-027441-5,1e-05,0.260548,0.739442
E-078816-9,1e-05,0.260546,0.739444
U-071525-3,1e-05,0.260546,0.739444
X-143087-6,1e-05,0.260541,0.739449
M-043104-9,1e-05,0.260539,0.739451
S-114525-1,1e-05,0.260539,0.739451
U-015860-1,1e-05,0.260536,0.739454
W-014827-2,1e-05,0.260534,0.739456
C-029728-5,1e-05,0.260527,0.739463
U-116822-9,1e-05,0.260526,0.739464
F-100211-2,1e-05,0.260524,0.739466
V-037641-9,1e-05,0.260519,0.739471
Q-081430-2,1e-05,0.260518,0.739472
Z-153934-7,1e-05,0.260517,0.739473
N-141061-2,1e-05,0.260516,0.739474
P-061305-1,1e-05,0.260513,0.739477
V-158412-8,1e-05,0.260511,0.739479
O-028103-0,1e-05,0.26051,0.73948
F-128569-3,1e-05,0.260509,0.739481
Q-107062-2,1e-05,0.260506,0.739484
U-029333-2,1e-05,0.260505,0.739485
F-109939-1,1e-05,0.260499,0.739491
Q-047122-7,1e-05,0.260492,0.739498
Z-072079-9,1e-05,0.260483,0.739507
Y-051891-2,1e-05,0.260482,0.739508
R-161513-9,1e-05,0.260481,0.739509
D-054893-5,1e-05,0.260479,0.739511
T-064342-0,1e-05,0.260463,0.739527
Y-144618-8,1e-05,0.260461,0.739529
U-024347-8,1e-05,0.26046,0.73953
E-099066-5,1e-05,0.260457,0.739533
E-134958-0,1e-05,0.260456,0.739534
R-035234-4,1e-05,0.260452,0.739538
